Start Value:1.0
End Value:200001.0
Interval:50.0
Fixed Side:204.0

variableSide,hypotenuse
139451.00,139451.15
139501.00,139501.15
139551.00,139551.15
139601.00,139601.15
139651.00,139651.15
139701.00,139701.15
139751.00,139751.15
139801.00,139801.15
139851.00,139851.15
139901.00,139901.15
139951.00,139951.15
140001.00,140001.15
140051.00,140051.15
140101.00,140101.15
140151.00,140151.15
140201.00,140201.15
140251.00,140251.15
140301.00,140301.15
140351.00,140351.15
140401.00,140401.15
140451.00,140451.15
140501.00,140501.15
140551.00,140551.15
140601.00,140601.15
140651.00,140651.15
140701.00,140701.15
140751.00,140751.15
140801.00,140801.15
140851.00,140851.15
140901.00,140901.15
140951.00,140951.15
141001.00,141001.15
141051.00,141051.15
141101.00,141101.15
141151.00,141151.15
141201.00,141201.15
141251.00,141251.15
141301.00,141301.15
141351.00,141351.15
141401.00,141401.15
141451.00,141451.15
141501.00,141501.15
141551.00,141551.15
141601.00,141601.15
141651.00,141651.15
141701.00,141701.15
141751.00,141751.15
141801.00,141801.15
141851.00,141851.15
141901.00,141901.15
141951.00,141951.15
142001.00,142001.15
142051.00,142051.15
142101.00,142101.15
142151.00,142151.15
142201.00,142201.15
142251.00,142251.15
142301.00,142301.15
142351.00,142351.15
142401.00,142401.15
142451.00,142451.15
142501.00,142501.15
142551.00,142551.15
142601.00,142601.15
142651.00,142651.15
142701.00,142701.15
142751.00,142751.15
142801.00,142801.15
142851.00,142851.15
142901.00,142901.15
142951.00,142951.15
143001.00,143001.15
143051.00,143051.15
143101.00,143101.15
143151.00,143151.15
143201.00,143201.15
143251.00,143251.15
143301.00,143301.15
143351.00,143351.15
143401.00,143401.15
143451.00,143451.15
143501.00,143501.15
143551.00,143551.14
143601.00,143601.14
143651.00,143651.14
143701.00,143701.14
143751.00,143751.14
143801.00,143801.14
143851.00,143851.14
143901.00,143901.14
143951.00,143951.14
144001.00,144001.14
144051.00,144051.14
144101.00,144101.14
144151.00,144151.14
144201.00,144201.14
144251.00,144251.14
144301.00,144301.14
144351.00,144351.14
144401.00,144401.14
144451.00,144451.14
144501.00,144501.14
144551.00,144551.14
144601.00,144601.14
144651.00,144651.14
144701.00,144701.14
144751.00,144751.14
144801.00,144801.14
144851.00,144851.14
144901.00,144901.14
144951.00,144951.14
145001.00,145001.14
145051.00,145051.14
145101.00,145101.14
145151.00,145151.14
145201.00,145201.14
145251.00,145251.14
145301.00,145301.14
145351.00,145351.14
145401.00,145401.14
145451.00,145451.14
145501.00,145501.14
145551.00,145551.14
145601.00,145601.14
145651.00,145651.14
145701.00,145701.14
145751.00,145751.14
145801.00,145801.14
145851.00,145851.14
145901.00,145901.14
145951.00,145951.14
146001.00,146001.14
146051.00,146051.14
146101.00,146101.14
146151.00,146151.14
146201.00,146201.14
146251.00,146251.14
146301.00,146301.14
146351.00,146351.14
146401.00,146401.14
146451.00,146451.14
146501.00,146501.14
146551.00,146551.14
146601.00,146601.14
146651.00,146651.14
146701.00,146701.14
146751.00,146751.14
146801.00,146801.14
146851.00,146851.14
146901.00,146901.14
146951.00,146951.14
147001.00,147001.14
147051.00,147051.14
147101.00,147101.14
147151.00,147151.14
147201.00,147201.14
147251.00,147251.14
147301.00,147301.14
147351.00,147351.14
147401.00,147401.14
147451.00,147451.14
147501.00,147501.14
147551.00,147551.14
147601.00,147601.14
147651.00,147651.14
147701.00,147701.14
147751.00,147751.14
147801.00,147801.14
147851.00,147851.14
147901.00,147901.14
147951.00,147951.14
148001.00,148001.14
148051.00,148051.14
148101.00,148101.14
148151.00,148151.14
148201.00,148201.14
148251.00,148251.14
148301.00,148301.14
148351.00,148351.14
148401.00,148401.14
148451.00,148451.14
148501.00,148501.14
148551.00,148551.14
148601.00,148601.14
148651.00,148651.14
148701.00,148701.14
148751.00,148751.14
148801.00,148801.14
148851.00,148851.14
148901.00,148901.14
148951.00,148951.14
149001.00,149001.14
149051.00,149051.14
149101.00,149101.14
149151.00,149151.14
149201.00,149201.14
149251.00,149251.14
149301.00,149301.14
149351.00,149351.14
149401.00,149401.14
149451.00,149451.14
149501.00,149501.14
149551.00,149551.14
149601.00,149601.14
149651.00,149651.14
149701.00,149701.14
149751.00,149751.14
149801.00,149801.14
149851.00,149851.14
149901.00,149901.14
149951.00,149951.14
150001.00,150001.14
150051.00,150051.14
150101.00,150101.14
150151.00,150151.14
150201.00,150201.14
150251.00,150251.14
150301.00,150301.14
150351.00,150351.14
150401.00,150401.14
150451.00,150451.14
150501.00,150501.14
150551.00,150551.14
150601.00,150601.14
150651.00,150651.14
150701.00,150701.14
150751.00,150751.14
150801.00,150801.14
150851.00,150851.14
150901.00,150901.14
150951.00,150951.14
151001.00,151001.14
151051.00,151051.14
151101.00,151101.14
151151.00,151151.14
151201.00,151201.14
151251.00,151251.14
151301.00,151301.14
151351.00,151351.14
151401.00,151401.14
151451.00,151451.14
151501.00,151501.14
151551.00,151551.14
151601.00,151601.14
151651.00,151651.14
151701.00,151701.14
151751.00,151751.14
151801.00,151801.14
151851.00,151851.14
151901.00,151901.14
151951.00,151951.14
152001.00,152001.14
152051.00,152051.14
152101.00,152101.14
152151.00,152151.14
152201.00,152201.14
152251.00,152251.14
152301.00,152301.14
152351.00,152351.14
152401.00,152401.14
152451.00,152451.14
152501.00,152501.14
152551.00,152551.14
152601.00,152601.14
152651.00,152651.14
152701.00,152701.14
152751.00,152751.14
152801.00,152801.14
152851.00,152851.14
152901.00,152901.14
152951.00,152951.14
153001.00,153001.14
153051.00,153051.14
153101.00,153101.14
153151.00,153151.14
153201.00,153201.14
153251.00,153251.14
153301.00,153301.14
153351.00,153351.14
153401.00,153401.14
153451.00,153451.14
153501.00,153501.14
153551.00,153551.14
153601.00,153601.14
153651.00,153651.14
153701.00,153701.14
153751.00,153751.14
153801.00,153801.14
153851.00,153851.14
153901.00,153901.14
153951.00,153951.14
154001.00,154001.14
154051.00,154051.14
154101.00,154101.14
154151.00,154151.13
154201.00,154201.13
154251.00,154251.13
154301.00,154301.13
154351.00,154351.13
154401.00,154401.13
154451.00,154451.13
154501.00,154501.13
154551.00,154551.13
154601.00,154601.13
154651.00,154651.13
154701.00,154701.13
154751.00,154751.13
154801.00,154801.13
154851.00,154851.13
154901.00,154901.13
154951.00,154951.13
155001.00,155001.13
155051.00,155051.13
155101.00,155101.13
155151.00,155151.13
155201.00,155201.13
155251.00,155251.13
155301.00,155301.13
155351.00,155351.13
155401.00,155401.13
155451.00,155451.13
155501.00,155501.13
155551.00,155551.13
155601.00,155601.13
155651.00,155651.13
155701.00,155701.13
155751.00,155751.13
155801.00,155801.13
155851.00,155851.13
155901.00,155901.13
155951.00,155951.13
156001.00,156001.13
156051.00,156051.13
156101.00,156101.13
156151.00,156151.13
156201.00,156201.13
156251.00,156251.13
156301.00,156301.13
156351.00,156351.13
156401.00,156401.13
156451.00,156451.13
156501.00,156501.13
156551.00,156551.13
156601.00,156601.13
156651.00,156651.13
156701.00,156701.13
156751.00,156751.13
156801.00,156801.13
156851.00,156851.13
156901.00,156901.13
156951.00,156951.13
157001.00,157001.13
157051.00,157051.13
157101.00,157101.13
157151.00,157151.13
157201.00,157201.13
157251.00,157251.13
157301.00,157301.13
157351.00,157351.13
157401.00,157401.13
157451.00,157451.13
157501.00,157501.13
157551.00,157551.13
157601.00,157601.13
157651.00,157651.13
157701.00,157701.13
157751.00,157751.13
157801.00,157801.13
157851.00,157851.13
157901.00,157901.13
157951.00,157951.13
158001.00,158001.13
158051.00,158051.13
158101.00,158101.13
158151.00,158151.13
158201.00,158201.13
158251.00,158251.13
158301.00,158301.13
158351.00,158351.13
158401.00,158401.13
158451.00,158451.13
158501.00,158501.13
158551.00,158551.13
158601.00,158601.13
158651.00,158651.13
158701.00,158701.13
158751.00,158751.13
158801.00,158801.13
158851.00,158851.13
158901.00,158901.13
158951.00,158951.13
159001.00,159001.13
159051.00,159051.13
159101.00,159101.13
159151.00,159151.13
159201.00,159201.13
159251.00,159251.13
159301.00,159301.13
159351.00,159351.13
159401.00,159401.13
159451.00,159451.13
159501.00,159501.13
159551.00,159551.13
159601.00,159601.13
159651.00,159651.13
159701.00,159701.13
159751.00,159751.13
159801.00,159801.13
159851.00,159851.13
159901.00,159901.13
159951.00,159951.13
160001.00,160001.13
160051.00,160051.13
160101.00,160101.13
160151.00,160151.13
160201.00,160201.13
160251.00,160251.13
160301.00,160301.13
160351.00,160351.13
160401.00,160401.13
160451.00,160451.13
160501.00,160501.13
160551.00,160551.13
160601.00,160601.13
160651.00,160651.13
160701.00,160701.13
160751.00,160751.13
160801.00,160801.13
160851.00,160851.13
160901.00,160901.13
160951.00,160951.13
161001.00,161001.13
161051.00,161051.13
161101.00,161101.13
161151.00,161151.13
161201.00,161201.13
161251.00,161251.13
161301.00,161301.13
161351.00,161351.13
161401.00,161401.13
161451.00,161451.13
161501.00,161501.13
161551.00,161551.13
161601.00,161601.13
161651.00,161651.13
161701.00,161701.13
161751.00,161751.13
161801.00,161801.13
161851.00,161851.13
161901.00,161901.13
161951.00,161951.13
162001.00,162001.13
162051.00,162051.13
162101.00,162101.13
162151.00,162151.13
162201.00,162201.13
162251.00,162251.13
162301.00,162301.13
162351.00,162351.13
162401.00,162401.13
162451.00,162451.13
162501.00,162501.13
162551.00,162551.13
162601.00,162601.13
162651.00,162651.13
162701.00,162701.13
162751.00,162751.13
162801.00,162801.13
162851.00,162851.13
162901.00,162901.13
162951.00,162951.13
163001.00,163001.13
163051.00,163051.13
163101.00,163101.13
163151.00,163151.13
163201.00,163201.13
163251.00,163251.13
163301.00,163301.13
163351.00,163351.13
163401.00,163401.13
163451.00,163451.13
163501.00,163501.13
163551.00,163551.13
163601.00,163601.13
163651.00,163651.13
163701.00,163701.13
163751.00,163751.13
163801.00,163801.13
163851.00,163851.13
163901.00,163901.13
163951.00,163951.13
164001.00,164001.13
164051.00,164051.13
164101.00,164101.13
164151.00,164151.13
164201.00,164201.13
164251.00,164251.13
164301.00,164301.13
164351.00,164351.13
164401.00,164401.13
164451.00,164451.13
164501.00,164501.13
164551.00,164551.13
164601.00,164601.13
164651.00,164651.13
164701.00,164701.13
164751.00,164751.13
164801.00,164801.13
164851.00,164851.13
164901.00,164901.13
164951.00,164951.13
165001.00,165001.13
165051.00,165051.13
165101.00,165101.13
165151.00,165151.13
165201.00,165201.13
165251.00,165251.13
165301.00,165301.13
165351.00,165351.13
165401.00,165401.13
165451.00,165451.13
165501.00,165501.13
165551.00,165551.13
165601.00,165601.13
165651.00,165651.13
165701.00,165701.13
165751.00,165751.13
165801.00,165801.13
165851.00,165851.13
165901.00,165901.13
165951.00,165951.13
166001.00,166001.13
166051.00,166051.13
166101.00,166101.13
166151.00,166151.13
166201.00,166201.13
166251.00,166251.13
166301.00,166301.13
166351.00,166351.13
166401.00,166401.13
166451.00,166451.13
166501.00,166501.12
166551.00,166551.12
166601.00,166601.12
166651.00,166651.12
166701.00,166701.12
166751.00,166751.12
166801.00,166801.12
166851.00,166851.12
166901.00,166901.12
166951.00,166951.12
167001.00,167001.12
167051.00,167051.12
167101.00,167101.12
167151.00,167151.12
167201.00,167201.12
167251.00,167251.12
167301.00,167301.12
167351.00,167351.12
167401.00,167401.12
167451.00,167451.12
167501.00,167501.12
167551.00,167551.12
167601.00,167601.12
167651.00,167651.12
167701.00,167701.12
167751.00,167751.12
167801.00,167801.12
167851.00,167851.12
167901.00,167901.12
167951.00,167951.12
168001.00,168001.12
168051.00,168051.12
168101.00,168101.12
168151.00,168151.12
168201.00,168201.12
168251.00,168251.12
168301.00,168301.12
168351.00,168351.12
168401.00,168401.12
168451.00,168451.12
168501.00,168501.12
168551.00,168551.12
168601.00,168601.12
168651.00,168651.12
168701.00,168701.12
168751.00,168751.12
168801.00,168801.12
168851.00,168851.12
168901.00,168901.12
168951.00,168951.12
169001.00,169001.12
169051.00,169051.12
169101.00,169101.12
169151.00,169151.12
169201.00,169201.12
169251.00,169251.12
169301.00,169301.12
169351.00,169351.12
169401.00,169401.12
169451.00,169451.12
169501.00,169501.12
169551.00,169551.12
169601.00,169601.12
169651.00,169651.12
169701.00,169701.12
169751.00,169751.12
169801.00,169801.12
169851.00,169851.12
169901.00,169901.12
169951.00,169951.12
170001.00,170001.12
170051.00,170051.12
170101.00,170101.12
170151.00,170151.12
170201.00,170201.12
170251.00,170251.12
170301.00,170301.12
170351.00,170351.12
170401.00,170401.12
170451.00,170451.12
170501.00,170501.12
170551.00,170551.12
170601.00,170601.12
170651.00,170651.12
170701.00,170701.12
170751.00,170751.12
170801.00,170801.12
170851.00,170851.12
170901.00,170901.12
170951.00,170951.12
171001.00,171001.12
171051.00,171051.12
171101.00,171101.12
171151.00,171151.12
171201.00,171201.12
171251.00,171251.12
171301.00,171301.12
171351.00,171351.12
171401.00,171401.12
171451.00,171451.12
171501.00,171501.12
171551.00,171551.12
171601.00,171601.12
171651.00,171651.12
171701.00,171701.12
171751.00,171751.12
171801.00,171801.12
171851.00,171851.12
171901.00,171901.12
171951.00,171951.12
172001.00,172001.12
172051.00,172051.12
172101.00,172101.12
172151.00,172151.12
172201.00,172201.12
172251.00,172251.12
172301.00,172301.12
172351.00,172351.12
172401.00,172401.12
172451.00,172451.12
172501.00,172501.12
172551.00,172551.12
172601.00,172601.12
172651.00,172651.12
172701.00,172701.12
172751.00,172751.12
172801.00,172801.12
172851.00,172851.12
172901.00,172901.12
172951.00,172951.12
173001.00,173001.12
173051.00,173051.12
173101.00,173101.12
173151.00,173151.12
173201.00,173201.12
173251.00,173251.12
173301.00,173301.12
173351.00,173351.12
173401.00,173401.12
173451.00,173451.12
173501.00,173501.12
173551.00,173551.12
173601.00,173601.12
173651.00,173651.12
173701.00,173701.12
173751.00,173751.12
173801.00,173801.12
173851.00,173851.12
173901.00,173901.12
173951.00,173951.12
174001.00,174001.12
174051.00,174051.12
174101.00,174101.12
174151.00,174151.12
174201.00,174201.12
174251.00,174251.12
174301.00,174301.12
174351.00,174351.12
174401.00,174401.12
174451.00,174451.12
174501.00,174501.12
174551.00,174551.12
174601.00,174601.12
174651.00,174651.12
174701.00,174701.12
174751.00,174751.12
174801.00,174801.12
174851.00,174851.12
174901.00,174901.12
174951.00,174951.12
175001.00,175001.12
175051.00,175051.12
175101.00,175101.12
175151.00,175151.12
175201.00,175201.12
175251.00,175251.12
175301.00,175301.12
175351.00,175351.12
175401.00,175401.12
175451.00,175451.12
175501.00,175501.12
175551.00,175551.12
175601.00,175601.12
175651.00,175651.12
175701.00,175701.12
175751.00,175751.12
175801.00,175801.12
175851.00,175851.12
175901.00,175901.12
175951.00,175951.12
176001.00,176001.12
176051.00,176051.12
176101.00,176101.12
176151.00,176151.12
176201.00,176201.12
176251.00,176251.12
176301.00,176301.12
176351.00,176351.12
176401.00,176401.12
176451.00,176451.12
176501.00,176501.12
176551.00,176551.12
176601.00,176601.12
176651.00,176651.12
176701.00,176701.12
176751.00,176751.12
176801.00,176801.12
176851.00,176851.12
176901.00,176901.12
176951.00,176951.12
177001.00,177001.12
177051.00,177051.12
177101.00,177101.12
177151.00,177151.12
177201.00,177201.12
177251.00,177251.12
177301.00,177301.12
177351.00,177351.12
177401.00,177401.12
177451.00,177451.12
177501.00,177501.12
177551.00,177551.12
177601.00,177601.12
177651.00,177651.12
177701.00,177701.12
177751.00,177751.12
177801.00,177801.12
177851.00,177851.12
177901.00,177901.12
177951.00,177951.12
178001.00,178001.12
178051.00,178051.12
178101.00,178101.12
178151.00,178151.12
178201.00,178201.12
178251.00,178251.12
178301.00,178301.12
178351.00,178351.12
178401.00,178401.12
178451.00,178451.12
178501.00,178501.12
178551.00,178551.12
178601.00,178601.12
178651.00,178651.12
178701.00,178701.12
178751.00,178751.12
178801.00,178801.12
178851.00,178851.12
178901.00,178901.12
178951.00,178951.12
179001.00,179001.12
179051.00,179051.12
179101.00,179101.12
179151.00,179151.12
179201.00,179201.12
179251.00,179251.12
179301.00,179301.12
179351.00,179351.12
179401.00,179401.12
179451.00,179451.12
179501.00,179501.12
179551.00,179551.12
179601.00,179601.12
179651.00,179651.12
179701.00,179701.12
179751.00,179751.12
179801.00,179801.12
179851.00,179851.12
179901.00,179901.12
179951.00,179951.12
180001.00,180001.12
180051.00,180051.12
180101.00,180101.12
180151.00,180151.12
180201.00,180201.12
180251.00,180251.12
180301.00,180301.12
180351.00,180351.12
180401.00,180401.12
180451.00,180451.12
180501.00,180501.12
180551.00,180551.12
180601.00,180601.12
180651.00,180651.12
180701.00,180701.12
180751.00,180751.12
180801.00,180801.12
180851.00,180851.12
180901.00,180901.12
180951.00,180951.11
181001.00,181001.11
181051.00,181051.11
181101.00,181101.11
181151.00,181151.11
181201.00,181201.11
181251.00,181251.11
181301.00,181301.11
181351.00,181351.11
181401.00,181401.11
181451.00,181451.11
181501.00,181501.11
181551.00,181551.11
181601.00,181601.11
181651.00,181651.11
181701.00,181701.11
181751.00,181751.11
181801.00,181801.11
181851.00,181851.11
181901.00,181901.11
181951.00,181951.11
182001.00,182001.11
182051.00,182051.11
182101.00,182101.11
182151.00,182151.11
182201.00,182201.11
182251.00,182251.11
182301.00,182301.11
182351.00,182351.11
182401.00,182401.11
182451.00,182451.11
182501.00,182501.11
182551.00,182551.11
182601.00,182601.11
182651.00,182651.11
182701.00,182701.11
182751.00,182751.11
182801.00,182801.11
182851.00,182851.11
182901.00,182901.11
182951.00,182951.11
183001.00,183001.11
183051.00,183051.11
183101.00,183101.11
183151.00,183151.11
183201.00,183201.11
183251.00,183251.11
183301.00,183301.11
183351.00,183351.11
183401.00,183401.11
183451.00,183451.11
183501.00,183501.11
183551.00,183551.11
183601.00,183601.11
183651.00,183651.11
183701.00,183701.11
183751.00,183751.11
183801.00,183801.11
183851.00,183851.11
183901.00,183901.11
183951.00,183951.11
184001.00,184001.11
184051.00,184051.11
184101.00,184101.11
184151.00,184151.11
184201.00,184201.11
184251.00,184251.11
184301.00,184301.11
184351.00,184351.11
184401.00,184401.11
184451.00,184451.11
184501.00,184501.11
184551.00,184551.11
184601.00,184601.11
184651.00,184651.11
184701.00,184701.11
184751.00,184751.11
184801.00,184801.11
184851.00,184851.11
184901.00,184901.11
184951.00,184951.11
185001.00,185001.11
185051.00,185051.11
185101.00,185101.11
185151.00,185151.11
185201.00,185201.11
185251.00,185251.11
185301.00,185301.11
185351.00,185351.11
185401.00,185401.11
185451.00,185451.11
185501.00,185501.11
185551.00,185551.11
185601.00,185601.11
185651.00,185651.11
185701.00,185701.11
185751.00,185751.11
185801.00,185801.11
185851.00,185851.11
185901.00,185901.11
185951.00,185951.11
186001.00,186001.11
186051.00,186051.11
186101.00,186101.11
186151.00,186151.11
186201.00,186201.11
186251.00,186251.11
186301.00,186301.11
186351.00,186351.11
186401.00,186401.11
186451.00,186451.11
186501.00,186501.11
186551.00,186551.11
186601.00,186601.11
186651.00,186651.11
186701.00,186701.11
186751.00,186751.11
186801.00,186801.11
186851.00,186851.11
186901.00,186901.11
186951.00,186951.11
187001.00,187001.11
187051.00,187051.11
187101.00,187101.11
187151.00,187151.11
187201.00,187201.11
187251.00,187251.11
187301.00,187301.11
187351.00,187351.11
187401.00,187401.11
187451.00,187451.11
187501.00,187501.11
187551.00,187551.11
187601.00,187601.11
187651.00,187651.11
187701.00,187701.11
187751.00,187751.11
187801.00,187801.11
187851.00,187851.11
187901.00,187901.11
187951.00,187951.11
188001.00,188001.11
188051.00,188051.11
188101.00,188101.11
188151.00,188151.11
188201.00,188201.11
188251.00,188251.11
188301.00,188301.11
188351.00,188351.11
188401.00,188401.11
188451.00,188451.11
188501.00,188501.11
188551.00,188551.11
188601.00,188601.11
188651.00,188651.11
188701.00,188701.11
188751.00,188751.11
188801.00,188801.11
188851.00,188851.11
188901.00,188901.11
188951.00,188951.11
189001.00,189001.11
189051.00,189051.11
189101.00,189101.11
189151.00,189151.11
189201.00,189201.11
189251.00,189251.11
189301.00,189301.11
189351.00,189351.11
189401.00,189401.11
189451.00,189451.11
189501.00,189501.11
189551.00,189551.11
189601.00,189601.11
189651.00,189651.11
189701.00,189701.11
189751.00,189751.11
189801.00,189801.11
189851.00,189851.11
189901.00,189901.11
189951.00,189951.11
190001.00,190001.11
190051.00,190051.11
190101.00,190101.11
190151.00,190151.11
190201.00,190201.11
190251.00,190251.11
190301.00,190301.11
190351.00,190351.11
190401.00,190401.11
190451.00,190451.11
190501.00,190501.11
190551.00,190551.11
190601.00,190601.11
190651.00,190651.11
190701.00,190701.11
190751.00,190751.11
190801.00,190801.11
190851.00,190851.11
190901.00,190901.11
190951.00,190951.11
191001.00,191001.11
191051.00,191051.11
191101.00,191101.11
191151.00,191151.11
191201.00,191201.11
191251.00,191251.11
191301.00,191301.11
191351.00,191351.11
191401.00,191401.11
191451.00,191451.11
191501.00,191501.11
191551.00,191551.11
191601.00,191601.11
191651.00,191651.11
191701.00,191701.11
191751.00,191751.11
191801.00,191801.11
191851.00,191851.11
191901.00,191901.11
191951.00,191951.11
192001.00,192001.11
192051.00,192051.11
192101.00,192101.11
192151.00,192151.11
192201.00,192201.11
192251.00,192251.11
192301.00,192301.11
192351.00,192351.11
192401.00,192401.11
192451.00,192451.11
192501.00,192501.11
192551.00,192551.11
192601.00,192601.11
192651.00,192651.11
192701.00,192701.11
192751.00,192751.11
192801.00,192801.11
192851.00,192851.11
192901.00,192901.11
192951.00,192951.11
193001.00,193001.11
193051.00,193051.11
193101.00,193101.11
193151.00,193151.11
193201.00,193201.11
193251.00,193251.11
193301.00,193301.11
193351.00,193351.11
193401.00,193401.11
193451.00,193451.11
193501.00,193501.11
193551.00,193551.11
193601.00,193601.11
193651.00,193651.11
193701.00,193701.11
193751.00,193751.11
193801.00,193801.11
193851.00,193851.11
193901.00,193901.11
193951.00,193951.11
194001.00,194001.11
194051.00,194051.11
194101.00,194101.11
194151.00,194151.11
194201.00,194201.11
194251.00,194251.11
194301.00,194301.11
194351.00,194351.11
194401.00,194401.11
194451.00,194451.11
194501.00,194501.11
194551.00,194551.11
194601.00,194601.11
194651.00,194651.11
194701.00,194701.11
194751.00,194751.11
194801.00,194801.11
194851.00,194851.11
194901.00,194901.11
194951.00,194951.11
195001.00,195001.11
195051.00,195051.11
195101.00,195101.11
195151.00,195151.11
195201.00,195201.11
195251.00,195251.11
195301.00,195301.11
195351.00,195351.11
195401.00,195401.11
195451.00,195451.11
195501.00,195501.11
195551.00,195551.11
195601.00,195601.11
195651.00,195651.11
195701.00,195701.11
195751.00,195751.11
195801.00,195801.11
195851.00,195851.11
195901.00,195901.11
195951.00,195951.11
196001.00,196001.11
196051.00,196051.11
196101.00,196101.11
196151.00,196151.11
196201.00,196201.11
196251.00,196251.11
196301.00,196301.11
196351.00,196351.11
196401.00,196401.11
196451.00,196451.11
196501.00,196501.11
196551.00,196551.11
196601.00,196601.11
196651.00,196651.11
196701.00,196701.11
196751.00,196751.11
196801.00,196801.11
196851.00,196851.11
196901.00,196901.11
196951.00,196951.11
197001.00,197001.11
197051.00,197051.11
197101.00,197101.11
197151.00,197151.11
197201.00,197201.11
197251.00,197251.11
197301.00,197301.11
197351.00,197351.11
197401.00,197401.11
197451.00,197451.11
197501.00,197501.11
197551.00,197551.11
197601.00,197601.11
197651.00,197651.11
197701.00,197701.11
197751.00,197751.11
197801.00,197801.11
197851.00,197851.11
197901.00,197901.11
197951.00,197951.11
198001.00,198001.11
198051.00,198051.11
198101.00,198101.11
198151.00,198151.11
198201.00,198201.10
198251.00,198251.10
198301.00,198301.10
198351.00,198351.10
198401.00,198401.10
198451.00,198451.10
198501.00,198501.10
198551.00,198551.10
198601.00,198601.10
198651.00,198651.10
198701.00,198701.10
198751.00,198751.10
198801.00,198801.10
198851.00,198851.10
198901.00,198901.10
198951.00,198951.10
199001.00,199001.10
199051.00,199051.10
199101.00,199101.10
199151.00,199151.10
199201.00,199201.10
199251.00,199251.10
199301.00,199301.10
199351.00,199351.10
199401.00,199401.10
199451.00,199451.10
199501.00,199501.10
199551.00,199551.10
199601.00,199601.10
199651.00,199651.10
199701.00,199701.10
199751.00,199751.10
199801.00,199801.10
199851.00,199851.10
199901.00,199901.10
199951.00,199951.10
200001.00,200001.10
